id,face_width_mean,face_height_mean,face_area_mean,face_center_x_mean,face_center_y_mean,EAR_mean,EAR_std,head_motion_std,pitch_mean,pitch_std,yaw_mean,yaw_std,roll_mean,roll_std
1196,155.10836009321542,172.1123427358167,26699.48252638899,309.5853955170204,248.7072749795585,0.2675841597267724,0.11240601978124425,3.6699834293691556,-11.233932084461625,1.9422137996496431,-0.10491569311906411,6.610259040556646,2.8808168141919075,2.0623523890793214
1197,184.1791966226366,218.4664841492971,40249.153798456246,262.15851108233136,225.21807650725046,0.3725066935390856,0.0193040212349385,2.5947345431283426,1.6412973867289105,1.0245171940459012,-4.121278690925546,1.3553477927100008,0.9611881563875948,0.8725012936091437
1198,174.70778942108154,232.12750017642975,40614.97452335547,340.781729221344,345.9601244330406,0.3499430508937702,0.02140801904266294,20.84578184598227,-6.909491946574939,2.4175255212129834,-2.084588746486731,1.9744217027383162,2.5113349129000118,1.186808029970586
1199,172.09102466188628,217.23332232442397,37400.05780696786,379.1450916487595,222.1564128892175,0.36300510722091095,0.06237133172805464,3.554955756257793,-10.312769861207396,2.2159935672131215,-0.28613194395791736,2.7965092823795707,-2.231542789202869,1.4624238815440072
1200,107.15127468109131,119.70416511808124,12837.995743729929,303.1322503089905,329.18391823768616,0.27313873457316934,0.040293279574657566,10.17515833762417,10.713855138497282,4.762291516468223,0.1548633838262803,5.203689036789582,3.377216537955202,2.9769770985382635
1201,153.5291312291072,173.91459758465106,26704.791436408028,361.9796844629141,308.9315986633301,0.39236592595758685,0.053286353590395345,3.87394235116783,-3.5420193103906326,1.3652192477239775,-3.050328371442205,1.567727171635513,1.9846535599458799,0.9797951614802531
1202,85.63380257028048,100.07576535959713,8572.233814796808,349.0283359465052,267.59823806950305,0.31885687650150524,0.1197265261796636,5.738698431686106,7.6632764399643944,4.141850891364386,1.917358379617032,4.067863140073876,0.4219808447972922,4.17584746881164
1203,180.73835570236733,230.19208431243896,41691.474609348326,326.59191855068866,243.2284895304976,0.23673023191436135,0.09627041691702103,5.314783268765448,-1.7786900347097614,1.6174643805503752,-1.8431082662878504,2.6053013745460247,2.1430134800971614,2.36152980250377
1204,137.45722147134634,180.64576644163864,24876.144596974664,271.32912690822894,288.45884442329407,0.37973723346717364,0.06397646217423508,6.035071772533848,3.7750866599586774,4.170834339399215,-3.1212644947422215,2.010957669440569,1.7957040148890604,2.0052951392414644
1205,106.04889477000518,118.1831376692828,12542.770163517605,299.020274106194,328.6537910910214,0.24392779769061496,0.05385122235381445,5.361899946127327,12.841786085065962,3.8096534164984184,-0.4537465329554697,5.057292518333766,4.383488161946394,1.5870380162054867
1206,200.27051289876303,265.13140201568604,53106.01280745841,310.34936269124347,268.93699407577515,0.3652199568705199,0.010119728832453396,11.14412151746014,-1.8153820082276189,1.1499005888180032,1.1440036227547727,0.6157372791133837,0.9046891332751584,0.4232427769909022
1207,156.89140256245932,172.0261778831482,26991.459057310236,311.94853496551514,261.91010785102844,0.3017986215261204,0.0843299152937488,2.355523239214728,-12.453991857313058,1.9121460787136815,0.08949738306066944,4.423162513842074,1.4459197622346982,1.5304505200984044
1208,183.83690039316812,230.4577374458313,42552.21613172584,344.0596095720927,226.3669741153717,0.3135883811336752,0.07970794258808706,5.203062363729157,-2.6790123808440547,3.7063462725276297,-1.1866031456482897,2.7592328338050813,1.079166210118179,1.2507173842375372
1209,77.81837554205032,87.47494288853237,6813.452760643902,347.8002253032866,263.3317034585135,0.2183033743387953,0.139814703322467,4.8095060524008115,-11.150661868894344,5.897949591433741,-11.540242881532555,7.085120782404124,2.1234213478724433,2.7430888148228205
1210,199.55718278884888,248.29264640808105,49556.5219320677,352.1102273464203,236.57948791980743,0.37546085439239196,0.03194134879248101,8.246832519956994,2.4272567476424562,1.8062468104502678,-2.463657182181924,2.683492051391841,-2.019840639041881,1.9205788803940846
1211,143.08353299000225,159.79123135082057,22909.440657898787,330.51585306886767,218.31635285596377,0.32882084026500885,0.09301363314978768,8.183486246898944,-17.63806533461177,7.030349062304113,-2.2920924197482893,3.6003262048192983,2.8151208206609994,3.164568715138625
