id,head_centering_score_mean,absolute_shoulder_slope_mean,shoulder_slope_var,shoulder_width_mean,shoulder_width_var,nose_shoulder_dist_mean,nose_shoulder_dist_var,hand_speed_mean,hand_to_face_touches,crossed_arms_score,core_speed_mean,posture_shift_count,engagement_score,agitation_score
0065,0.031680824467912316,0.01836573466316544,0.00027939117953993797,0.44400083494838327,3.455335900754588e-05,0.34219167416449636,0.0001500625610138024,0.014679082956214283,0,1.0271203924138643,0.0037489691750430794,1,4.4373532871321135,1
0066,0.022507582555760394,0.06980060435992347,0.0004150698803087275,0.5443758411066872,0.00011122021748570037,0.40703222450319226,0.0005044189887300895,0.04577752392593087,0,1.06456910842572,0.007007094247173148,0,5.418457118921137,0
0067,0.032326865229713786,0.07113984767546642,0.0007343327228102357,0.6158125131987454,0.00039754706892203235,0.34020349369959885,0.0005368585805637234,0.061521284910272346,0,1.2273775887403071,0.00734486532847214,6,6.150436758480386,6
0068,0.011578402866077963,0.04217732395136843,0.00025168109345910793,0.5245454077330013,4.1060957188930754e-05,0.35863978074768843,9.650396603953598e-05,0.018955780510284927,0,0.9973534718316127,0.006207026195150855,1,5.243004442894167,1
0069,0.024965904638318732,0.02661482411165899,0.00016365734969464707,0.4770338959623091,0.0003381995838041068,0.35765443627196963,0.0004377545976604339,0.025367454143095727,0,0.9037800094821565,0.00435366485237111,2,4.7531057748814485,2
0070,0.041231494329192424,0.04238824094906913,0.0012666586099239663,0.6144192649805842,0.0009340307488795505,0.3003329252901156,0.0011361765046992496,0.07457226829823428,0,0.9577689456386042,0.012661580839341819,86,6.077696761439193,86
0071,0.04990066075697541,0.04287178334102709,0.0002581418130177128,0.5557791941488782,0.0001107023287889215,0.395560201878349,0.0005644732012461126,0.0352192626334401,0,1.0482866876103794,0.0075141231981677445,3,5.532688478527251,3
0072,0.022429052873381546,0.009848991090809297,0.000108312878503615,0.641123589394348,8.378099234065953e-05,0.3740439186138766,0.0001919823718917109,0.017100976937431754,0,1.1609995147580305,0.003907210417580232,0,6.395986964374367,0
0073,0.024539439955560287,0.06177933694878203,0.00015521413690957372,0.47193280865650367,0.0003697315524127224,0.3554652226443338,0.00035505421778751317,0.03137964374448787,0,0.8815855560613628,0.00455137697199591,1,4.701623506786493,1
0074,0.027028175481295182,0.03334046389952856,0.0003588635746762527,0.5920907658035472,0.0002104504272114655,0.27602282031781256,0.00048616926772867945,0.13353660812914273,0,0.9351906573541199,0.00931126388197978,15,5.8921199485863855,15
0075,0.020520450316206383,0.02929648476881224,0.000320197217031621,0.290308822898099,1.0967893950740156e-05,0.2138666277094189,7.649704081888763e-05,0.019438001487986516,0,0.6261056122122731,0.004003909006002221,0,2.899952481306599,0
0076,0.023458059713288137,0.032889381823432796,0.0007561335933711635,0.3484483750160139,0.00012837243092777214,0.22864469693553063,0.00029189085391559703,0.024516208000189346,0,0.7486505873421713,0.006137302381675094,2,3.480569316622393,2
0077,0.011591868228222951,0.09422097773610275,0.0012684131659507654,0.38140686281234865,0.00011834592142530604,0.15076231824825087,0.0006068436505967135,0.028297573981629662,0,0.7154903691522516,0.005233176978136979,0,3.812022039539542,0
0078,0.03307424578453316,0.03242124618686769,0.00020803213510018763,0.5871778927192614,0.0002272897994221827,0.3759660913322686,0.00011122025413653148,0.029688477586525354,0,1.0780187629261164,0.006273998311365659,0,5.841861557390424,0
0079,0.016473288078688912,0.057738542559413866,0.0005959215359852166,0.4589780086513471,0.00012522218868926498,0.37093900075113334,0.00017331586793119664,0.04053671532443941,0,0.9313209628919638,0.008729865128834106,11,4.586705808372196,11
0080,0.08102031140809968,0.04568051425396811,0.00018104293363012462,0.4687536412051746,1.4072930384603344e-05,0.34200318583420347,0.00013638671677182373,0.013706179294234335,0,0.9361156994104011,0.003722317569574238,0,4.677835746161591,0
0081,0.03236969349587836,0.0468628553349517,0.0008227516344357321,0.4798012962428535,0.00023387310400307726,0.24646657443628078,0.00040873285850634796,0.03271705285241274,0,0.8425594051214889,0.007428417575045513,10,4.7902719909322435,10
0082,0.026266717321270113,0.01336357616047903,0.00012649321451318912,0.556472740985535,4.7453723336462865e-05,0.4125796379623832,0.0003905544575696858,0.04898703257330551,0,1.0906101116875455,0.006270766733523202,0,5.536333094056221,0
0083,0.03407275791351612,0.06941333782871406,0.00020918732400860621,0.49602213543611806,5.3164499759192554e-05,0.322243270757315,7.413821312985697e-05,0.024756781192981126,0,1.0165106796855976,0.005392217009400795,0,4.957081149653001,0
0084,0.06829277025138292,0.023655665995790987,0.0003204880694727915,0.580047344868391,0.00012160467882820637,0.39417152944433886,0.00041414258689376606,0.038813407685271584,0,1.1336344306053707,0.011787553818095368,65,5.780350286361632,65
0085,0.021427702805227485,0.035014463954401026,0.00029247463835312294,0.6075288219885393,3.708264895670751e-05,0.46672603019998093,0.00040242608630105994,0.014344885387754035,0,1.1806146996441191,0.004661355553252174,0,6.066721735696782,0
0086,0.012889971267687131,0.0136236341041933,0.00012467049798628574,0.6956391207975884,7.17929942037148e-05,0.3267423445231294,0.0002651648706074913,0.04622459893503111,0,1.339939839443379,0.00947733688057052,5,6.952218545162392,5
